ROWNUM;VEHICLE_NUM;FULL_NAME;BLANK_NUM;VEHICLE_BRAND_MODEL;INN;OGRN;
6871;"О192СС150";"Башмаков Александр Николаевич";"МСК009983";"HYUNDAI SANTA FE 2.2GLSAT";"322700441608";"311500130600025";
6872;"К229УР46";"Филипцев Андрей Георгиевич";"МСК009984";"Chevrolet Klan (J200/Chevrolet)";"463310132227";"311463326900019";
6873;"О063СМ26";"ЦАТУРЯН АРМЕН РАФИКОВИЧ";"МСК009989";"ДЭУ НЕКСИЯ";"262302733989";"311265129800411";
6874;"Т032НУ161";"Бегляров Ашот Николаевич";"МСК009985";"Shevrolet Klan (J200/";"615525468009";"309618209300121";
6875;"В650ОР197";"Булыгин Владимир Владимирович";"МСК009986";"Citroen C3 ПИКАССО";"774311111113";"310774601801530";
6876;"Х605МВ197";"ЗАБРОДИН ИГОРЬ ГЕННАДЬЕВИЧ";"МСК009993";"CHEVROLET LACETTI";"771572024822";"311774630001468";
6877;"У708АР199";"РОМАШОВ ГЕННАДИЙ ВАСИЛЬЕВИЧ";"МСК010025";"VOLKSWAGEN TRANSPORTER TDI";"771313195995";"311774631200143";
6878;"Х078РВ190";"ТРЮПИН АЛЕКСАНДР МИХАЙЛОВИЧ";"МСК010026";"FORD MONDEO";"613703733031";"308613727500011";
6879;"Е371ОР197";"ЛОГИНОВ ЮРИЙ ПЕТРОВИЧ";"МСК 010028";"CHERY A13";"771816926088";"311774631100552";
6880;"Р796КК197";"Бархатова Екатерина Константиновна";"МСК 010031";"FORD FOCUS";"772451678935";"311774632200872";
6881;"Р456ОУ62";"ЧИЛИНГАРЯН АМАЯК ШУРАЕВИЧ";"МСК 010036";"FORD ФОКУС";"621902309648";"311621924900011";
6882;"Р898ХК177";"Мызников Алексей Викторович";"МСК 010037";"HYUNDAI SONATA";"771917183801";"311774625100220";
6883;"М113ХВ199";"ЛАРЮШКИН АЛЕКСАНДР ФЕДОРОВИЧ";"МСК010040";"KIA CERATO";"772473102101";"311774630700761";
6884;"С633ОН197";"ОРЛОВ ДЕНИС АЛЕКСЕЕВИЧ";"МСК 010063";"CHEVROLET KLAS";"772602430343";"311774606400239";
6885;"М988ОХ199";"Вирабян Айк Рубенович";"МСК 010064";"NISSAN TIDA 1.6  ELEGANCE";"770970558726";"311774615700633";
6886;"У811ОТ197";"ООО Межрегионавтотранс";"МСК 010072";"HYUNDAI SOLARIS";"7708704670";"1097746524259";
6887;"У810ОТ197";"ООО Межрегионавтотранс";"МСК 010073";"HYUNDAI SOLARIS";"7708704670";"1097746524259";
6888;"У795ОТ197";"ООО Межрегионавтотранс";"МСК 010075";"HYUNDAI SOLARIS";"7708704670";"1097746524259";
6889;"У785ОТ197";"ООО Межрегионавтотранс";"МСК 010076";"HYUNDAI SOLARIS";"7708704670";"1097746524259";
6890;"У812ОТ197";"ООО Межрегионавтотранс";"МСК 010078";"HYUNDAI SOLARIS";"7708704670";"1097746524259";
6891;"М120РЕ197";"ООО Сплайн-Транс";"МСК 010053";"HYUNDAI SOLARIS";"7721524620";"1057746226922";
6892;"М117РЕ197";"ООО Сплайн-Транс";"МСК 010056";"HYUNDAI SOLARIS";"7721524620";"1057746226922";
6893;"В965РВ197";"ООО Сплайн-Транс";"МСК 010057";"HYUNDAI SOLARIS";"7721524620";"1057746226922";
6894;"Т711ЕН197";"ХАРБЕДИЯ ГИЯ ГРИГОРЬЕВИЧ";"МСК010079";"FORD TOURNEO CONNEKT";"771579510589";"311774625501270";
6895;"Р653РЕ197";"ООО Роял Авто";"МСК 010069";"RENAULT LOGAN";"7724795700";"1117746512971";
6896;"Н557ХМ199";"СОКОЛОВ СТАНИСЛАВ ВИТАЛЬЕВИЧ";"МСК010081";"HYUNDAI ACCENT";"771504356403";"311774631400462";
6897;"М360УК199";"Смирнов Алексей Константинович";"МСК010084";"Ford Focus";"772809381540";"311774632101585";
6898;"М226ХМ177";"МАКЛЯК ИРИНА НИКОЛАЕВНА";"МСК010090";"VOLKSWAGEN 2K KADDI KOMBI";"860803173875";"308774635700279";
6899;"С770ТХ199";"ОАО Таксомоторный парк-12";"МСК 010092";"Hyundai Sonata";"7736055210";"1027700291926";
6900;"С771ТХ199";"ОАО Таксомоторный парк-12";"МСК 010095";"Ford Focus";"7736055210";"1027700291926";
6901;"В390ОК199";"Кузьмин Дмитрий Анатольевич";"МСК 010097";"Nissan Tiida";"772031739906";"311774615800224";
6902;"С754ТС197";"АЛИЗАДЕ АКИФ САБИР ОГЛЫ";"МСК 016378";"CHEVROLET CRUZE";"771988664685";"311774631800408";
6903;"Е542ХН199";"КУКИН ИЛЬЯ НИКОЛАЕВИЧ";"МСК 010103";"MITSUBISHI SPACE WAGON";"771400894301";"311774631900680";
6904;"Х462ММ177";"Кульбида  Виталий  Дмитриевич";"МСК 024737";"MERCEDES BENZ Е220CDI";"771365131343";"310774603500281";
6905;"Н799РМ197";"КОСТРИГИНА СВЕТЛАНА ВАЛЕНТИНОВНА";"МСК020067";"CHEVROLET CRUZE";"632508779900";"311632532600015";
6906;"А122РО197";"ООО Автостандарт";"МСК010116";"SKODA OCTAVIA";"7727658557";"1087746947782";
6907;"А119РО197";"ООО Автостандарт";"МСК010119";"SKODA OCTAVIA";"7727658557";"1087746947782";
6908;"А117РО197";"ООО Автостандарт";"МСК010121";"SKODA OCTAVIA";"7727658557";"1087746947782";
6909;"Х499РК197";"ООО КтК";"МСК 010126";"MERCEDES BENZ C300 4 MATIC";"7722664268";"5087746530284";
6910;"С864РК197";"ООО КтК";"МСК 010127";"VOLVO S80";"7722664268";"5087746530284";
6911;"А454ЕВ199";"САЗОНОВ ИГОРЬ ЕВГЕНЬЕВИЧ";"МСК 010130";"FORD FOCUS";"771604364983";"311774632201209";
6912;"Т119РЕ197";"Зефиров Роман Витальевич";"МСК010138";"ZAZ Chance TF 488R";"771919560244";"311774620100732";
6913;"Т168РВ197";"ООО МегаполисАвто";"МСК 010146";"FORD FOCUS";"7732538382";"1097746377123";
6914;"Т166РВ197";"ООО МегаполисАвто";"МСК 010148";"FORD FOCUS";"7732538382";"1097746377123";
6915;"Т163РВ197";"ООО МегаполисАвто";"МСК 010151";"FORD FOCUS";"7732538382";"1097746377123";
6916;"Т162РВ197";"ООО МегаполисАвто";"МСК 010153";"FORD FOCUS";"7732538382";"1097746377123";
6917;"Н384ЕК197";"ЛОГАЧЕВ СЕРГЕЙ ВЛАДИМИРОВИЧ";"МСК 010157";"CHEVROLET CRUZE";"772815481409";"311774632001117";
6918;"Р271МО197";"Генькенев Олег Иванович";"МСК 010156";"FORD FOCUS";"774323079746";"311774631900810";
6919;"Н557ТА199";"АБРАМОВ ВЛАДИМИР НИКОЛАЕВИЧ";"МСК010163";"VOLKSWAGEN PASSAT";"771504721832";"311774632500882";
6920;"К478СМ190";"Лучкин Михаил Васильевич";"МСК010164";"RENAULT LOGAN";"504709553077";"306504709600042";
6921;"В937АЕ199";"Пяткин Игорь Викторович";"МСК 010171";"Volkswagen Transporter";"771500193684";"311774631800171";
6922;"С306СР177";"ГАСАНОВ РОВШАН НУСРАТ ОГЛЫ";"МСК 016995";"MERCEDES -BENZ E280 CDI";"772071360127";"309774611900359";
6923;"У698КЕ197";"ООО Растабан";"МСК 010201";"Renault SR";"7714593493";"1057746411029";
6924;"Е464РН197";"ООО Растабан";"МСК 010203";"Renault Logan";"7714593493";"1057746411029";
6925;"Е465РН197";"ООО Растабан";"МСК 010206";"Renault Logan";"7714593493";"1057746411029";
6926;"У697КЕ197";"ООО Растабан";"МСК 010208";"Renault SR";"7714593493";"1057746411029";
6927;"Е506РН197";"ООО Ритм жизни";"МСК 010194";"Renault FLUENCE";"7714636130";"1067746273198";
6928;"К072УА199";"ООО Ритм жизни";"МСК 010196";"Ford Focus";"7714636130";"1067746273198";
6929;"Е359УА199";"ООО Ритм жизни";"МСК 010199";"Ford Focus";"7714636130";"1067746273198";
6930;"А819НЕ197";"Емков Константин  Сергеевич";"МСК 010193";"Volkswagen Polo";"741514618627";"311774631200793";
6931;"О498СН177";"ЕГАРМИН ДМИТРИЙ ВЛАДИМИРОВИЧ";"МСК010213";"RENAULT LOGAN SR";"773707769103";"306770000253016";
6932;"О398МТ197";"СТАРОВОЙТОВ АЛЕКСЕЙ НИКОЛАЕВИЧ";"МСК 010247";"FORD GALAXY";"771800967089";"310774635800081";
6933;"С939РК197";"ООО ФАЭТОН";"МСК010218";"Hyundai Sonata 2,0АТ";"7723806290";"1117746557807";
6934;"Т124РК197";"ООО ФАЭТОН";"МСК010222";"Hyundai Sonata 20,АТ";"7723806290";"1117746557807";
6935;"Т158РК197";"ООО ФАЭТОН";"МСК010225";"Hyundai Sonata 2,0АТ";"7723806290";"1117746557807";
6936;"С867РК197";"ООО ФАЭТОН";"МСК010226";"Hyundai Sonata 2,0АТ";"7723806290";"1117746557807";
6937;"ВЕ59777";"ООО ТАКСИ";"МСК 002143";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6938;"ВК35277";"ООО ТАКСИ";"МСК 002147";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6939;"ВЕ74277";"ООО ТАКСИ";"МСК 002148";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6940;"ВН71377";"ООО ТАКСИ";"МСК 002152";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6941;"Н920МХ150";"ООО Климовское городское такси";"МСК 001528";"RENAULT LOGAN SR";"5021014885";"1065074061953";
6942;"М692МК150";"ООО Климовское городское такси";"МСК 001532";"RENAULT LOGAN SR";"5021014885";"1065074061953";
6943;"О166ВМ190";"ООО Климовское городское такси";"МСК 001535";"RENAULT SR";"5021014885";"1065074061953";
6944;"Н057ТС77";"ООО МТК";"МСК 029898";"RENAULT FLUENCE";"7727667960";"5087746394533";
6945;"А327НС199";"ООО МТК";"МСК 001546";"HYUNDAI SONATA";"7727667960";"5087746394533";
6946;"М523РК77";"ООО МТК";"МСК 028382";"RENAULT FLUENCE";"7727667960";"5087746394533";
6947;"О824КЕ197";"ООО Мульти- Мотор";"МСК 001551";"Renault SR";"7731654957";"1107746649240";
6948;"Е183ЕМ197";"ООО Мульти- Мотор";"МСК 001552";"Renault SR";"7731654957";"1107746649240";
6949;"М883МУ197";"ООО Мульти- Мотор";"МСК 001559";"Renault SR";"7731654957";"1107746649240";
6950;"У375МВ197";"Рустамов  Собиржон Тожимуратович";"МСК 001564";"Chevrolet KLAN (J200/CHEVROLET";"772983499461";"311774612301014";
6951;"О874СК197";"Ищенко Олег Александрович";"МСК 017028";"CHEVROLET KLAL EPICA";"770908382252";"310774631700315";
6952;"В600АМ77";"Дроздов Юрий Анатольевич";"МСК 024840";"PEUGEOT 408";"772813871717";"304770001323386";
6953;"К692СУ197";"Ковылин Константин Альбертович";"МСК 016614";"HYUNDAI SONATA 2,0АТ";"772465206241";"311774605300830";
6954;"Р057МН197";"Стрельцов  Владимир  Петрович";"МСК 001583";"HYUNDAI SONATA";"772741650402";"310774620200211";
6955;"К871ТО150";"Дуров Андрей Анатольевич";"МСК 001582";"MITSUBISHI GALANT 2.4";"503800320305";"310503833000043";
6956;"Н976МУ177";"Михайлов Александр Анатольевич";"МСК 001588";"MERCEDES BENZ E240";"772639392609";"310774601200213";
6957;"К391ВТ197";"ООО ТрансКар";"МСК 001595";"RENAULT SYMBOL";"7720692870";"1107746622136";
6958;"К393ВТ197";"ООО ТрансКар";"МСК 001596";"RENAULT SYMBOL";"7720692870";"1107746622136";
6959;"К399ВТ197";"ООО ТрансКар";"МСК 001602";"RENAULT SYMBOL";"7720692870";"1107746622136";
6960;"У835ВМ197";"ООО ТрансКар";"МСК 001603";"RENAULT SYMBOL";"7720692870";"1107746622136";
6961;"К400ВТ197";"ООО ТрансКар";"МСК 001612";"RENAULT SYMBOL";"7720692870";"1107746622136";
6962;"В249ЕТ197";"ООО ТрансКар";"МСК 001613";"RENAULT SR";"7720692870";"1107746622136";
6963;"В276ЕТ197";"ООО ТрансКар";"МСК 001617";"RENAULT SR";"7720692870";"1107746622136";
6964;"К383ВТ197";"ООО ТрансКар";"МСК 001618";"RENAULT SYMBOL";"7720692870";"1107746622136";
6965;"С944МЕ197";"Стешенко Юрий Анатольевич";"МСК 001623";"FORD FOCUS";"772445882322";"311774620200011";
6966;"К132УХ177";"Журавлев Алексей Николаевич";"МСК 001624";"FORD MONDEO";"772365093185";"307770000172929";
6967;"М240ВУ197";"Красицкая Светлана Юрьевна";"МСК 001633";"Chevrolet Cruze";"771602696310";"310774626000020";
6968;"Р955КК199";"ООО Дон-Авто";"МСК 011623";"HYUNDAI SONATA";"7727228459";"1027727010046";
6969;"В524НВ199";"ООО Дон-Авто";"МСК 001640";"HYUNDAI SONATA";"7727228459";"1027727010046";
6970;"А486НС199";"ООО Дон-Авто";"МСК 001641";"HYUNDAI SONATA";"7727228459";"1027727010046";
6971;"О420ХН177";"ООО Дон-Авто";"МСК 001647";"HYUNDAI SONATA";"7727228459";"1027727010046";
6972;"В808НВ199";"ООО Дон-Авто";"МСК 001648";"HYUNDAI SONATA";"7727228459";"1027727010046";
6973;"Т556ТК199";"ООО ТАКСИ";"МСК 002153";"CITROEN BERLINGO";"7714526095";"1037789018849";
6974;"У497СТ199";"ООО ТАКСИ";"МСК 002157";"CITROEN BERLINGO";"7714526095";"1037789018849";
6975;"ВЕ57477";"ООО ТАКСИ";"МСК 002158";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6976;"ВС85277";"ООО ТАКСИ";"МСК 002162";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6977;"ВЕ57577";"ООО ТАКСИ";"МСК 002163";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6978;"ВЕ64777";"ООО ТАКСИ";"МСК 002167";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6979;"ВН67077";"ООО ТАКСИ";"МСК 002168";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6980;"С489ОК197";"ООО ТАКСИ";"МСК 006769";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6981;"ВР77477";"ООО ТАКСИ";"МСК 002173";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6982;"ВХ46077";"ООО ТАКСИ";"МСК 002177";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6983;"ВЕ62877";"ООО ТАКСИ";"МСК 002178";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6984;"ВН67177";"ООО ТАКСИ";"МСК 015847";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6985;"ВЕ59677";"ООО ТАКСИ";"МСК 002183";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6986;"ВЕ73177";"ООО ТАКСИ";"МСК 002187";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6987;"ВЕ74377";"ООО ТАКСИ";"МСК 002188";"PEUGEOT PARTNER";"7714526095";"1037789018849";
6988;"Е366НР197";"ПЛЕТНЕВ АНДРЕЙ  АНАТОЛЬЕВИЧ";"МСК 002120";"Nissan Almera 1.5KOMFOPT";"773365215808";"310774603400734";
6989;"К321НК190";"ООО Климовское городское такси";"МСК 002192";"RENAULT SR";"5021014885";"1065074061953";
6990;"ВН69977";"ООО ТАКСИ";"МСК 002198";"Peugeot Partner";"7714526095";"1037789018849";
6991;"ВЕ62077";"ООО ТАКСИ";"МСК 002201";"Peugeot Partner";"7714526095";"1037789018849";
6992;"ВЕ72077";"ООО ТАКСИ";"МСК 002203";"Peugeot Partner";"7714526095";"1037789018849";
6993;"ВЕ62477";"ООО ТАКСИ";"МСК 002206";"Peugeot Partner";"7714526095";"1037789018849";
6994;"М292НХ199";"Трифонов Сергей Николаевич";"МСК 002263";"FORD FOCUS";"772800881796";"311774621301111";
6995;"В463ВО12";"ЗАБОЛОТСКИХ МИХАИЛ НИКОЛАЕВИЧ";"МСК 002273";"Chevrolet KLAC AVEO";"121524387377";"308121532300043";
6996;"Р477ЕВ197";"ГУЛЕВИЧ ДМИТРИЙ ВЛАДИМИРОВИЧ";"МСК 002324";"DAEWOO Nexia";"771503289120";"306770000452436";
6997;"А906НТ197";"ООО Авто-Ф";"МСК 002338";"Chevrolet Lacetti";"7724754238";"1107746565904";
6998;"ЕР61550";"ООО Торос";"МСК 002340";"Renault SR";"5032168781";"1075032007478";
6999;"ЕВ88950";"ООО Торос";"МСК 002345";"Renault Logan SR";"5032168781";"1075032007478";
7000;"ЕО06650";"ООО Торос";"МСК 002350";"Renault SR";"5032168781";"1075032007478";
7001;"ЕР66550";"ООО Торос";"МСК 002353";"Renault SR";"5032168781";"1075032007478";
7002;"Т490УТ199";"ООО Ноябрь Плюс";"МСК 002359";"RENAULT LOGAN SR";"7733713929";"1097746627813";
7003;"С178ВХ197";"ООО Ноябрь Плюс";"МСК 002364";"RENAULT SR";"7733713929";"1097746627813";
7004;"Х912ХО199";"ООО Ноябрь Плюс";"МСК 002369";"RENAULT LOGAN SR";"7733713929";"1097746627813";
7005;"В086АМ197";"ООО Ноябрь Плюс";"МСК 027930";"RENAULT LOGAN SR";"7733713929";"1097746627813";
7006;"Х263ХН199";"ООО Ноябрь Плюс";"МСК 002378";"RENAULT SR";"7733713929";"1097746627813";
7007;"О481КР197";"ООО Ноябрь Плюс";"МСК 002383";"RENAULT SR";"7733713929";"1097746627813";
7008;"Т372АТ64";"Тарасов Аркадий Вячеславович";"МСК 002388";"Volkswagen Polo";"641501261039";"311643820800022";
7009;"Т901РР199";"ООО МИСТАС";"МСК 002415";"Ford Mondeo";"7715773259";"1097746533774";
7010;"У450УТ199";"ООО МИСТАС";"МСК 002410";"Ford Focus";"7715773259";"1097746533774";
7011;"В573УО199";"ООО МИСТАС";"МСК 002401";"Ford Mondeo";"7715773259";"1097746533774";
7012;"Е384ХА199";"ООО МИСТАС";"МСК 002396";"Ford Mondeo";"7715773259";"1097746533774";
7013;"У715УТ199";"ООО МИСТАС";"МСК 002391";"Ford Focus";"7715773259";"1097746533774";
7014;"О418УС199";"Черняков Михаил Юрьевич";"МСК 002428";"CHEVROLET LATSETTI KLAN";"771705586326";"311774611500820";
7015;"С691ХМ150";"ООО Элегант";"МСК 002431";"RENAULT -LOGAN SR";"5021013377";"1045004150465";
7016;"Х896КЕ190";"ООО Элегант";"МСК 002434";"ZAZ CHANCE TF69UO";"5021013377";"1045004150465";
7017;"У251КВ190";"ООО Элегант";"МСК 002439";"RENAULT SR";"5021013377";"1045004150465";
7018;"У249КВ190";"ООО Элегант";"МСК 002444";"RENAULT SR";"5021013377";"1045004150465";
